M CIOLACU
ALEGERILOR 0.0
DINCOLO 0.0
STRAINI 0.0
BIROCRATIE 0.0
ADMINISTRATIVA 0.0
MEA 0.0
FORTE 0.0
INCOACE 0.0
SALARIU 0.0
LUNA 0.0
MINIM 0.0
SALARIUL 0.0
CENTRALA 0.0
HAI 0.0
FAPTE 0.0
RELATIE 0.0
PRIVILEGII 0.0
STIMATE 0.0
DOAMNE 0.0
CAMPANII 0.0
MEDIA 0.0
FERMA 0.0
CIUCA 0.0
IESE 0.0
MESAJUL 0.0
DEDICAT 0.0
CAMPANIE 0.0
FACI 0.0
PREGATITE 0.0
MIE 0.0
MI 0.0
CONFORM 0.0
DEGRABA 0.0
TROLI 0.0
VORBIT 0.0
DISCUTA 0.0
PAI 0.0
SI-AR 0.0
PRACTIC 0.0
PUTEAM 0.0
CIOLACU 0.0
SINCER 0.0
NU-L 0.0
CONTURI 0.0
ACELEASI 0.0
FALSE 0.0
COMENTARII 0.0
VORBEASCA 0.0
CONSTRUCTII 0.0
LASCONI 0.0
GURA 0.0
MIRCEA 0.0
ECHIPA 0.0
TARE 0.0
ASTIA 0.0
TREABA 0.0
SA-MI 0.0
ALEGERI 0.0
HACKERI 0.0
IMEDIAT 0.0
REGULA 0.0
VORBESTE 0.0
POSTUL 0.0
AVUT-O 0.0
TREBUI 0.0
LUCREAZA 0.0
NU-MI 0.0
MUNCIM 0.0
COMBINATII 0.0
ACESTI 0.0
INTREBAREA 0.0
PSD-UL 0.0
APEL 0.0
DORIT 0.0
EXACT 0.0
PRIMAR 0.0
LOCAL 0.0
SOLUTIA 0.0
AUR 0.0
ANUNTA 0.0
ANUNTAT 0.0
CUVANT 0.0
PROPUNEREA 0.0
VARIANTA 0.0
PERICULOS 0.0
JURNALISTI 0.0
PRESEI 0.0
DETALII 0.0
NUMAR 0.0
INCERCA 0.0
LE-AM 0.0
PUN 0.0
IA 0.0
MERITOCRATIA 0.0
FUNCTIE 0.0
REPREZENTARE 0.0
CUNOSC 0.0
FORMULA 0.0
PIC 0.0
OCHII 0.0
DAI 0.0
PRIVATI 0.0
TA 0.0
MEI 0.0
INTREB 0.0
POTRIVIT 0.0
LUCREZE 0.0
FABRICA 0.0
AIA 0.0
VECHI 0.0
INTRAM 0.0
REPEDE 0.0
L-AS 0.0
PRIVIRE 0.0
REFERENDUM 0.0
VIZITA 0.0
INTARIM 0.0
CUMPARAM 0.0
PRODUCA 0.0
AVIOANE 0.0
MI-AS 0.0
TRAFIC 0.0
DEPENDENTI 0.0
MANAGEMENT 0.0
NU-I 0.0
CAMERE 0.0
PRINCIPALA 0.0
CHESTIUNE 0.0
PIERDEM 0.0
JUMATATE 0.0
INTAMPLAT 0.0
FRUNTEA 0.0
PLATESTE 0.0
PROASTA 0.0
CLASA 0.0
MILIOANELE 0.0
CARIERA 0.0
AJUNS 0.0
PRIETENII 0.0
SCOLILE 0.0
CONSIDERA 0.0
VISAT 0.0
ILIESCU 0.0
MORALA 0.0
ALIANTA 0.0
DISTRUS 0.0
DEMOCRATIE 0.0
LIBERE 0.0
CORUPT 0.0
KLAUS 0.0
AMERICANII 0.0
INVECHITE 0.0
RELE 0.0
POPULATIA 0.0
MOARA 0.0
ALEXANDRA 0.0
LASATA 0.0
SPITAL 0.0
CANDIDATUL 0.0
PARTIDULUI 0.0
SIGUR 0.0
ATATA 0.0
ZIC 0.0
ATACURILOR 0.0
TUPEU 0.0
MARCEL 0.0
OPOZITIE 0.0
VEDE 0.0
VANATOARE 0.0
CONDITII 0.0
REVOLUTIONAR 0.0
CASTIGA 0.0
STIM 0.0
FRUMOASE 0.0
CURAND 0.0
CREASCA 0.0
PICIOARE 0.0
APARAM 0.0
TRADITIONALE 0.0
PRET 0.0
TRUMP 0.0
TURUL 0.0
PROBABIL 0.0
DRAGUL 0.0
TRECUTUL 0.0
PRESEDINTELUI 0.0
L-AR 0.0
UCRAINENI 0.0
ACTIUNI 0.0
INTELEAGA 0.0
LIPSESC 0.0
PAMANT 0.0
LASI 0.0
NORD 0.0
ACCES 0.0
PLEACA 0.0
ALTII 0.0
MERG 0.0
ASCULTE 0.0
LOCALI 0.0
LONDRA 0.0
SEMNAL 0.0
ADOPTAT 0.0
FERATA 0.0
CALITATEA 0.0
CRITICE 0.0
PODURI 0.0
TUNELURI 0.0
SIMION 0.0
LUCRAT 0.0
MUNCIT 0.0
REDEVINA 0.0
RESPECTE 0.0
ADEVARATA 0.0
MESERIE 0.0
FOND 0.0
MESERIA 0.0
NEGRE 0.0
FELICIT 0.0
TURISTI 0.0
SUEDIA 0.0
SAPTE 0.0
REALITATEA 0.0
INTR-ADEVAR 0.0
PUNAND 0.0
SESIUNII 0.0
DELTA 0.0
DUNARII 0.0
CREATIVITATEA 0.0
PREIA 0.0
PUI 0.0
VREMEA 0.0
SATISFACTIE 0.0
DUNARE 0.0
FACUTA 0.0
POLITIE 0.0
E LASCONI
SPUNA 32.804091266719134
MI 28.506687647521634
DIRECTIA 21.869394177812755
M-A 21.869394177812755
RAU 21.869394177812755
GRAV 21.869394177812755
CAMPANIE 20.361919748229738
MARCEL 20.361919748229738
REFER 17.126334079884185
DISCUTA 16.289535798583792
PARE 14.836424486782889
VORBESTE 14.731707317073171
LUCRUL 14.07395751376869
USR 14.003626919302118
PAI 12.217151848937842
CONTURI 12.217151848937842
RESPECT 11.66968909941843
PUTERE 11.325684715682016
DORIT 11.048780487804878
IA 11.048780487804878
REPREZENTARE 11.048780487804878
OCHII 11.048780487804878
FEMEI 10.934697088906377
SARACI 10.934697088906377
EXTREMA 10.934697088906377
ADRESA 10.934697088906377
INCEPE 10.934697088906377
CONTRACT 10.934697088906377
SUMA 10.934697088906377
RESPECTA 10.934697088906377
GEOPOLITIC 10.934697088906377
COMPLICAT 10.934697088906377
GANDUL 10.934697088906377
COMISIE 10.934697088906377
SARACIT 10.934697088906377
CANDIDAT 10.934697088906377
LUPTAT 10.934697088906377
S-AR 9.335751279534746
SI-A 8.563167039942092
VEST 8.20102281667978
PATRU 8.20102281667978
DATI 8.20102281667978
MIE 8.144767899291896
COMENTARII 8.144767899291896
GURA 8.144767899291896
NU-MI 8.144767899291896
ANUNTA 8.144767899291896
CUVANT 8.144767899291896
PERICULOS 8.144767899291896
REFERENDUM 8.144767899291896
ILIESCU 8.144767899291896
TUPEU 8.144767899291896
TREBUI 7.546273152869587
HAI 7.365853658536586
COMBINATII 7.365853658536586
APEL 7.365853658536586
EXACT 7.365853658536586
SOLUTIA 7.365853658536586
ANUNTAT 7.365853658536586
VISAT 7.365853658536586
MOARA 7.365853658536586
VENI 7.143024412145505
LINIA 7.036978756884345
SPUNEA 7.036978756884345
RASPUNS 7.001813459651059
EL 6.91984537904481
TIN 6.6017175932722365
ADUCA 6.6017175932722365
LASCONI 6.556207617379516
TROLI 6.108575924468921
SPUNE 5.834844549709214
VORBIT 5.801814731143152
NU-L 5.801814731143152
SENS 5.662842357841008
PROPUNEREA 5.524390243902439
CIUCA 5.4699653567554325
MULTIME 5.467348544453187
GREA 5.467348544453187
ASUME 5.467348544453187
RECENT 5.467348544453187
TRAIT 5.467348544453187
MUNCEASCA 5.467348544453187
DROGURI 5.467348544453187
ARATE 5.467348544453187
BUNI 5.467348544453187
RESPECTATI 5.467348544453187
BUZAU 5.467348544453187
CURAJUL 5.467348544453187
OFERIT 5.467348544453187
OBSERV 5.467348544453187
PRECEDENT 5.467348544453187
VIU 5.467348544453187
FEMEIE 5.467348544453187
FABRICI 5.467348544453187
PIATA 5.467348544453187
TOXICE 5.467348544453187
SCHIMBAM 5.467348544453187
RECONSTRUI 5.467348544453187
SPATII 5.467348544453187
ONESTITATE 5.467348544453187
VIGOARE 5.467348544453187
PARGHII 5.467348544453187
CONDITIILE 5.467348544453187
RELATII 5.467348544453187
CAP 5.467348544453187
ARMAMENT 5.467348544453187
FERM 5.467348544453187
PRIETEN 5.467348544453187
DROGURILE 5.467348544453187
FACUTE 5.467348544453187
SI-O 5.467348544453187
PROIECTUL 5.467348544453187
LE-AU 5.467348544453187
PRIMESC 5.467348544453187
UDMR 5.467348544453187
INVIT 5.467348544453187
RUDE 5.467348544453187
MINCINOSI 5.467348544453187
IMPOZITELE 5.467348544453187
ADUCETI 5.467348544453187
IMPRUMUTATI 5.467348544453187
GRATIS 5.467348544453187
CASA 5.467348544453187
GUVERNARII 5.467348544453187
NICIUNA 5.467348544453187
URIASE 5.467348544453187
ZECI 5.467348544453187
ASTEPTAM 5.467348544453187
SECUNDA 5.467348544453187
ADMINISTRATIVA 5.467348544453187
LUNA 5.467348544453187
DREAPTA 5.467348544453186
VAZUT 5.463291260761295
AR 5.43035139552897
NE-A 5.39824607685605
LASA 5.39824607685605
CAZUL 5.39824607685605
CONTEXTUL 5.323893890211137
CHIAR 5.313026991303826
NISTE 5.1466444372059215
ALEGERILE 5.0360806275018355
ZIS 4.991935072312485
REFORMA 4.87664987358715
DOMNULUI 4.826915010900809
CREDINTA 4.707128662237514
POPORUL 4.707128662237514
DAT 4.69134849822054
TERMINA 4.667875639767373
N-A 4.667875639767373
EU 4.610459078366286
CIOLACU 4.452371661402005
ADEVARAT 4.401145062181491
ROG 4.401145062181491
FURAT 4.401145062181491
I-AU 4.401145062181491
E 4.180495895638238
MA 4.1465384013559055
NICIODATA 4.093443180282746
STIMATE 4.072383949645948
MEDIA 4.072383949645948
FERMA 4.072383949645948
FACI 4.072383949645948
PREGATITE 4.072383949645948
DEGRABA 4.072383949645948
PUTEAM 4.072383949645948
SINCER 4.072383949645948
FALSE 4.072383949645948
MIRCEA 4.072383949645948
TARE 4.072383949645948
IMEDIAT 4.072383949645948
REGULA 4.072383949645948
AVUT-O 4.072383949645948
PRIMAR 4.072383949645948
VARIANTA 4.072383949645948
INCERCA 4.072383949645948
MERITOCRATIA 4.072383949645948
FORMULA 4.072383949645948
POTRIVIT 4.072383949645948
INTRAM 4.072383949645948
L-AS 4.072383949645948
AVIOANE 4.072383949645948
MI-AS 4.072383949645948
TRAFIC 4.072383949645948
PRINCIPALA 4.072383949645948
CHESTIUNE 4.072383949645948
JUMATATE 4.072383949645948
INTAMPLAT 4.072383949645948
MILIOANELE 4.072383949645948
SCOLILE 4.072383949645948
DEMOCRATIE 4.072383949645948
AMERICANII 4.072383949645948
RELE 4.072383949645948
POPULATIA 4.072383949645948
SPITAL 4.072383949645948
OPOZITIE 4.072383949645948
FRUMOASE 4.072383949645948
GASI 4.061518059926062
ASTA 4.000636208980543
INTAMPLA 3.948079479452107
MANA 3.9106305399240946
MUNCIM 3.867876487428768
MEI 3.867876487428768
NE-AU 3.7770604706263766
ARATA 3.775228238560672
ACESTA 3.7574878698593213
SUB 3.7439513042343635
FAPTE 3.682926829268293
PRIVILEGII 3.682926829268293
DOAMNE 3.682926829268293
CAMPANII 3.682926829268293
CONFORM 3.682926829268293
SI-AR 3.682926829268293
CONSTRUCTII 3.682926829268293
HACKERI 3.682926829268293
ACESTI 3.682926829268293
LOCAL 3.682926829268293
JURNALISTI 3.682926829268293
PRESEI 3.682926829268293
DETALII 3.682926829268293
NUMAR 3.682926829268293
PRIVATI 3.682926829268293
FABRICA 3.682926829268293
AIA 3.682926829268293
PRODUCA 3.682926829268293
DEPENDENTI 3.682926829268293
MANAGEMENT 3.682926829268293
NU-I 3.682926829268293
PLATESTE 3.682926829268293
CONSIDERA 3.682926829268293
CORUPT 3.682926829268293
LASATA 3.682926829268293
CANDIDATUL 3.682926829268293
SIGUR 3.682926829268293
VEDE 3.682926829268293
REVOLUTIONAR 3.682926829268293
PUTEREA 3.6448990296354573
REAL 3.6448990296354573
FONDURI 3.6448990296354573
LUAT 3.6217183822923054
STATUL 3.5625643681373407
MEA 3.528265945388755
PERSOANE 3.5184893784421716
DATE 3.5184893784421716
SPITALELE 3.5184893784421716
FAMILIILE 3.5184893784421716
PRIMII 3.5184893784421716
PREDICTIBIL 3.5184893784421716
PARLAMENTUL 3.5184893784421716
CONTRIBUTIE 3.5184893784421716
CHEMATA 3.5184893784421716
COMUNITATEA 3.5184893784421716
VOIE 3.5184893784421716
DEZBATEREA 3.5184893784421716
GRANITA 3.5184893784421716
VORBESTI 3.5184893784421716
GANDESTI 3.5184893784421716
GANDITI-VA 3.5184893784421716
MASINARIE 3.5184893784421716
MISCARE 3.5184893784421716
BENEFICIAZA 3.5184893784421716
DISCURSURILE 3.5184893784421716
RECUNOSCUT 3.5184893784421716
AMINTE 3.5184893784421716
ITI 3.4803118914431845
VEDEM 3.3887462063074407
INSTITUTIILE 3.355772603577493
OAMENII 3.3381408165631896
STIU 3.320141420083864
SPUS 3.319322378540765
DEA 3.2866000686277412
APOI 3.2713711422564815
MINTE 3.2713711422564815
STITI 3.265972217026324
MOMENTUL 3.2338925921570456
UNUL 3.2331455545225705
IOHANNIS 3.1727900771226665
PARTIDE 3.1380857748250097
LEGATURA 3.1380857748250097
MERITA 3.1380857748250097
MILIOANE 3.120888152974558
VOI 3.1050920861208695
ACOLO 3.104163576529927
EXEMPLU 3.0919928542424415
EXTERNA 3.076824097501371
COMPANII 3.076824097501371
PREZIDENTIALE 3.0075985431587315
POZITIE 2.967284897356579
IMI 2.949026151045083
UITAM 2.932972904943071
TREABA 2.908845678318535
CATEVA 2.8572097648582018
PROPUNERE 2.8572097648582018
FAC 2.8572097648582013
SANATATE 2.831421178920503
VEDERE 2.8181990036261784
VRUT 2.814809098932324
SERVICIILE 2.8063349276875513
MERGE 2.8063349276875513
VREME 2.8063349276875513
MAINE 2.7550092617024995
ALTFEL 2.7478606925219604
SALA 2.7336742722265934
CASTIGAT 2.7336742722265934
MOMENTE 2.7336742722265934
CONSULTAT 2.7336742722265934
VARSTA 2.7336742722265934
GENERATII 2.7336742722265934
SURSA 2.7336742722265934
LEGEA 2.7336742722265934
STANGA 2.7336742722265934
NASCUT 2.7336742722265934
GARANTUL 2.7336742722265934
SALARII 2.7336742722265934
HAIDETI 2.7336742722265934
TAXE 2.7336742722265934
DEMONSTRAT 2.7336742722265934
SPANIA 2.7336742722265934
IMPRUMUTURILE 2.7336742722265934
SCHIMBA 2.7211445302179262
NICIO 2.715742160315469
TA 2.714922633097299
REPEDE 2.714922633097299
CONSIDER 2.7076787066173753
PRESEDINTELE 2.6894718221228735
SOCIETATEA 2.6619469451055684
DOMNUL 2.6613667531019263
STATULUI 2.6542089139163854
ECHIPA 2.6224830469518063
SA-MI 2.6224830469518063
AJUNS 2.6224830469518063
VIN 2.5987282823464075
POTI 2.5795610513904648
PARTENERIATUL 2.5795610513904648
DA 2.5716062490699527
INCLUSIV 2.4959675361562423
ARATAT 2.439514470144399
DORESC 2.417458677334999
FOARTE 2.4017020518494294
SOCIETATE 2.4011767926142547
BANI 2.3890682601948945
ACELE 2.3810971202093114
TOATA 2.3787224493586576
BINE 2.3663344816456324
ONEST 2.345659585628114
ACELASI 2.345659585628114
SCHIMBAT 2.3339378198836864
CONSTITUTIA 2.3339378198836864
PENSII 2.3339378198836864
IAU 2.3339378198836864
INTELEG 2.3339378198836864
NOAPTE 2.3339378198836864
VORBA 2.3339378198836864
INTERNATIONALA 2.3339378198836864
DORESTE 2.3339378198836864
PROST 2.3339378198836864
INFLUENTA 2.3339378198836864
SASE 2.3339378198836864
RESPECTATA 2.3339378198836864
DINCOLO 2.3339378198836864
TE 2.3244114450182978
LUPTA 2.3209611659451213
ASEMENEA 2.3047764153040404
VREA 2.284596804223993
FELUL 2.265293960396925
BATUT 2.265293960396925
NE-AM 2.245536790560429
DIASPORA 2.222214785096362
CURAJ 2.201521043592277
SCHIMBE 2.2005725310907454
LE-A 2.2005725310907454
POLITICIAN 2.2005725310907454
INDEPENDENTEI 2.2005725310907454
CONDUS 2.2005725310907454
CLARA 2.2005725310907454
DEMONSTRAM 2.2005725310907454
ALTI 2.2005725310907454
MI-A 2.1834053962253033
I-AM 2.1802780608951338
IMPOTRIVA 2.1802780608951338
DATA 2.1686547297643965
PNL 2.142907323643651
JURUL 2.1407917599855226
CIVILA 2.140791759985522
CUNOSCUT 2.140791759985522
SIMT 2.140791759985522
PASI 2.140791759985522
INTELES 2.140791759985522
PRIORITATE 2.140791759985522
RAZBOI 2.140791759985522
CONDUC 2.140791759985522
VIZIUNI 2.140791759985522
EXTRAORDINAR 2.140791759985522
SPECIALA 2.140791759985522
AFECTEAZA 2.140791759985522
STUDII 2.140791759985522
ASIGURE 2.140791759985522
CREDETI 2.140791759985522
PUTERII 2.140791759985522
REPUBLICA 2.126624788914834
TREI 2.123657884099958
ATUNCI 2.1103157503932852
DE-A 2.0871821765183496
MINE 2.079742065013245
DECI 2.067073639471801
MULT 2.053840314786334
VIATA 2.0478244357329443
OM 2.036554239481304
DEDICAT 2.036191974822974
PRACTIC 2.036191974822974
ASTIA 2.036191974822974
POSTUL 2.036191974822974
INTREBAREA 2.036191974822974
PSD-UL 2.036191974822974
PUN 2.036191974822974
DAI 2.036191974822974
PRIVIRE 2.036191974822974
PIERDEM 2.036191974822974
PROASTA 2.036191974822974
MORALA 2.036191974822974
CINEVA 2.0334718735209294
FRICA 2.0321145463406456
ULTIMII 2.0127449761203056
VORBE 2.0050656954391544
EXISTA 2.0024969294263766
TRAIESC 1.993741170613903
ZIC 1.9837482978607301
INTALNIT 1.9798779995257783
SA-SI 1.9643241468396788
IESE 1.933938243714384
FUNCTIE 1.933938243714384
CUNOSC 1.933938243714384
LUCREZE 1.933938243714384
PRIETENII 1.933938243714384
LIBERE 1.933938243714384
KLAUS 1.933938243714384
PARTIDULUI 1.933938243714384
ATACURILOR 1.933938243714384
LUI 1.920988992777309
INCEARCA 1.918246286556062
FACE 1.9110837029074283
ACESTOR 1.9104954154236877
CA 1.904176182464548
FACUT 1.90063081383691
S-A 1.8982098375670855
PERSONAL 1.887614119280336
JUSTITIE 1.887614119280336
IDEI 1.887614119280336
URMARIT 1.887614119280336
PUNA 1.887614119280336
DATI-MI 1.887614119280336
FUNCTIONEAZA 1.887614119280336
LEGE 1.887614119280336
POT 1.86912125436723
COLEGII 1.8642531886178302
SE 1.8639180657719474
OAMENI 1.8556997338206065
EI 1.854249134625867
INTREB 1.8414634146341464
CUMPARAM 1.8414634146341464
CAMERE 1.8414634146341464
FRUNTEA 1.8414634146341464
CLASA 1.8414634146341464
DISTRUS 1.8414634146341464
INVECHITE 1.8414634146341464
VANATOARE 1.8414634146341464
FACA 1.8376269766311404
SA-I 1.8276774433791947
DUS 1.8224495148177287
AJUTORUL 1.8224495148177287
PREZIDENTIALA 1.8224495148177287
INVESTITORII 1.8224495148177287
BANII 1.8224495148177287
SPUNETI 1.8224495148177287
COLABORARE 1.8211701022816678
AM 1.8176603763614976
MELE 1.8140963534786176
LOCUL 1.8000495212325396
RESPECTIV 1.7994153589520165
CONDUCA 1.7994153589520165
SPECIALISTII 1.7994153589520165
ANGAJATI 1.7994153589520165
SANSE 1.7994153589520165
ERAU 1.7994153589520165
UNITE 1.7812821840686703
NU 1.7687636863315903
COPIII 1.767349463528933
REGASESC 1.7592446892210858
DOVEDIT 1.7592446892210858
CETATEANULUI 1.7592446892210858
EFICIENTA 1.7592446892210858
REFORMAREA 1.7592446892210858
PUNCTUL 1.7592446892210858
MEU 1.7432216890710774
DESPRE 1.736996615932432
CE 1.7204196689007956
PRIMA 1.7162398917725052
PUNCT 1.713648477301417
SCOALA 1.7038891763996415
PESTE 1.703833052273649
MUNCA 1.6909549761835756
ORBAN 1.686279141897962
POATE 1.67742127438175
CONCRET 1.6763514130012747
L-AM 1.6702280283348465
DOUA 1.6678919593103028
EXTREM 1.6614246810556963
INCEPUT 1.6482082439387788
M-AM 1.638160677386361
LEAGA 1.6356855711282408
PARTIDUL 1.6356855711282408
ACORD 1.6356855711282408
INAPOI 1.6356855711282408
FACETI 1.6356855711282408
MARE 1.6313463897908853
DORI 1.626342980096266
MULTI 1.6089041233560997
STATELE 1.6067835306242084
PARTID 1.5948262713887422
CEI 1.5850277903038033
INTERESUL 1.5767780103298412
PRIETENI 1.5690428874125049
SINGUR 1.5690428874125049
DELOC 1.5690428874125049
DINTRE 1.5637812034558976
SECURITATE 1.5611595132927967
INTOTDEAUNA 1.5559585465891241
ARE 1.5538229299791533
FOST 1.53895469012958
CONTINUAM 1.5384120487506856
PARTENERI 1.5384120487506856
EUROPA 1.5041089969921857
GREU 1.495534166655344
VALORI 1.4836424486782895
PIERDUT 1.4836424486782895
POZITIA 1.4836424486782895
SINGURUL 1.4836424486782895
LUCRURILE 1.4649644835302693
DUPA 1.4598621921459307
PUTEA 1.4457404386036565
CONCRETE 1.4402363305761938
CEL 1.4331643382879855
MULTE 1.4260040990333607
AU 1.4042559177100258
LIDERILOR 1.4031674638437757
SERVICII 1.4031674638437757
RAMANA 1.4031674638437757
INDEPENDENTA 1.4031674638437757
SPATELE 1.4031674638437757
CONSTRUIM 1.3902176261574595
PRIM-MINISTRU 1.384764052592047
AICI 1.3801399510379384
PLACE 1.3799360249637334
PRINCIPALELE 1.3775046308512497
L-A 1.3775046308512497
SOLUTIILE 1.3775046308512497
INVETE 1.3775046308512497
IESIM 1.3775046308512497
RESPECTUL 1.3668371361132967
MEREU 1.3668371361132967
INCHIS 1.3668371361132967
CERUT 1.3668371361132967
ROMANIE 1.3655694701412426
VIZITA 1.3574613165486495
LUMEA 1.3562518440679496
FUNCTIONAL 1.3538393533086877
TAXELOR 1.3538393533086877
LA 1.3321499505511767
DAR 1.332066700193049
RANDUL 1.3309734725527842
VOTUL 1.3309734725527842
POPORULUI 1.3309734725527842
DOAR 1.3264174725998135
SIMPLU 1.315600069079102
PRIMUL 1.313348081553227
VECHI 1.3112415234759032
CARIERA 1.3112415234759032
ALIANTA 1.3112415234759032
ATATA 1.3112415234759032
TINE 1.3095494312264528
IL 1.3074407051742494
ZILE 1.302560533930737
SAU 1.2995329790301509
DISCUTII 1.2897805256952324
TOT 1.2836951246070771
SUNTEM 1.2806180483454697
CONDITII 1.2680655403640446
DACA 1.2656939725089877
FI 1.2599783346359303
ALTA 1.2593438735260116
FII 1.2590201568754589
CU 1.2388451450773874
PRINCIPAL 1.2285281315985348
DISCUTAM 1.2285281315985348
ANUME 1.2285281315985348
VORBEASCA 1.2276422764227641
ALEGERI 1.2276422764227641
LUCREAZA 1.2276422764227641
AVUT 1.2219917544585774
LIBERTATEA 1.2191624683967874
CEVA 1.2154279204262453
CELELALTE 1.20881091966883
S-AU 1.1945341300974472
CRED 1.1896345771215553
PSD 1.1887271088050086
SISTEM 1.1875214560457803
FIM 1.1865158392421076
CUM 1.1827409056306022
PE 1.1787939616054968
ATAT 1.178499016841229
ROMANII 1.1772462779913124
LUNI 1.1669689099418432
RELATIE 1.1635382713274138
CARE 1.1491400786082946
ANI 1.1392078482247767
VORBIM 1.1371701649401658
LOC 1.1348486961685507
DIN 1.1282334295913812
DECAT 1.123188084084925
CORECT 1.1165981684353785
DEJA 1.1165981684353785
ROLUL 1.1165981684353785
FATA 1.1128327043894923
CINE 1.1095941229812225
ACEASTA 1.109164552737584
AN 1.1083822052523222
COPIILOR 1.1002862655453727
ATRAGEM 1.1002862655453727
LUCRU 1.0934065567869995
BINELE 1.0851352768283022
SCHENGEN 1.0851352768283022
SPUN 1.0813129460536763
NUMAI 1.0810155237306134
INCA 1.080340676803849
AI 1.0803333406539215
CELOR 1.0707000123687895
DREPT 1.070395879992761
O 1.0653279179183042
AZI 1.0639577946948884
CEALALTA 1.0575966923742222
A 1.0548514338087496
PARTE 1.0500037172965198
UNOR 1.0490654621481392
UE 1.0435910882591748
SPERANTA 1.0425189919930917
CI 1.0333374898677683
CALE 1.0293288874411843
IN 1.0283560780042256
ROMANIA 1.0280625593560955
AVETI 1.026336165291213
INTARIM 1.018095987411487
ALEXANDRA 1.018095987411487
TARA 1.0143011096207404
SUNT 1.0138538606474203
SPRIJIN 1.0131411172944493
LOCURI 1.0092497540496892
MAI 1.0050506545127889
SPECIAL 1.0031235366293594
ACUM 1.0005466346738534
SA 0.9984118763642098
TAXELE 0.9968705853069515
NICIUN 0.9968705853069515
MESAJUL 0.9918741489303649
CAND 0.9879088221591625
FIE 0.9855488040886228
THE 0.9795450205903979
DORIM 0.9776576349810236
CAUTA 0.9656772657211837
DEOSEBIT 0.9656772657211837
MEMBRI 0.9656772657211837
VREO 0.9617004032518756
CALITATE 0.9604341733566026
ANUL 0.9547005833023225
MOLDOVA 0.9541251785655712
CREA 0.943807059640168
ACEST 0.940758747328928
INSEAMNA 0.934560627183615
PENTRU 0.9338627131238273
APROAPE 0.9321265943089151
VREAU 0.9260041687838165
UNEI 0.9236349731122535
FAMILIA 0.9159535641739868
PUTIN 0.9132992227517841
INTERNATIONAL 0.9105850511408341
FAPT 0.9084361097253097
SERIOS 0.9070481767393088
RUSIA 0.9070481767393088
ACEL 0.9054295955730763
CINCI 0.9054295955730763
LUCRURI 0.9041678960452999
MIJLOCUL 0.899707679476008
FIIND 0.899707679476008
VA 0.8991399280881696
INCURAJA 0.889551648959644
PUTEM 0.8893485388317941
AVEA 0.8886311090958681
AVEAM 0.8861759795369842
AS 0.8787876825559503
DUMNEAVOASTRA 0.8767161617155225
FAPTUL 0.8763214742049782
ESTE 0.8727132398073755
PROBLEMELE 0.866242760782136
SCOLI 0.866242760782136
CAT 0.8657419526494914
PROPUS 0.8568242386507084
ADUCE 0.8381757065006373
FIECARE 0.8328964005153149
PUTERNIC 0.8307123405278481
SI 0.8280680914409505
PRESEDINTE 0.8278652864410913
NE 0.8270469320633647
DE 0.821826153157691
PRIMIT 0.8216500171569353
STIE 0.8216500171569353
UNII 0.8216500171569353
ODATA 0.8207170853880249
PIC 0.8144767899291895
LOR 0.8124234768148151
NOASTRA 0.8122661204055617
BUNA 0.8118338065479129
ATI 0.8104187547398871
RAZBOIUL 0.8048661540009591
COPIL 0.8044858351501347
UN 0.8035808716471358
BUNE 0.8005885060023783
GUVERN 0.7981486816251854
NOSTRI 0.7974712738194099
LANGA 0.7963560867316315
GANDESC 0.7927791429071791
ABSOLUT 0.7896158958904214
N-AU 0.7880240951006979
SUNTETI 0.7845214437062524
ACELEASI 0.7814236223936332
STIM 0.7814236223936332
INSTITUTII 0.7725729597501366
ROL 0.7662277441440879
NOI 0.7649586487642153
DECIZIE 0.7577160868598813
LE-AM 0.7509485628636078
PROBLEME 0.7441852330343528
PROGRAMUL 0.7434775280816047
CASTIGA 0.7365853658536585
MUNCESC 0.7335241770302483
CEA 0.7321683940569006
MARI 0.7308085996356964
MASA 0.7300771615460641
NIMENI 0.7237857126536259
ZI 0.7157577289095057
PREA 0.7098044863298657
FORMA 0.7088749296382779
CALEA 0.7012947398842958
ROMANILOR 0.6992806628794045
INTR-UN 0.6917579831098906
II 0.6824218353067191
MULTA 0.6812086315606244
MAJORITATEA 0.6769196766543438
ALTE 0.6737814883103862
ASA 0.6721054819280051
BUCUR 0.672043454305509
CETATENI 0.6654867362763921
STABILITATEA 0.6654867362763921
MARII 0.6602607532696638
INTRE 0.6586045182067086
EUROPEAN 0.6553575893585071
IMPORTANTE 0.6550266321307283
TIMP 0.6542713937822614
CRESTE 0.6523546437698615
EURO 0.651026807642821
PACATE 0.6438281049396811
INDUSTRIA 0.6423001678033684
MASURILE 0.6334771063003524
ISI 0.6295410566517149
EDUCATIE 0.6085010562532202
DOI 0.6077092918285212
DESTUL 0.6037763188839278
DAM 0.5962474278250315
UNA 0.5915322349392972
SPER 0.5900056699179467
TOCMAI 0.5847451017041246
RAND 0.5828142480743518
UNDE 0.5772666665939123
ERA 0.5759991658512648
LE 0.5756831742699731
ASTFEL 0.5738043030227731
ROMANI 0.5728707239619474
POLITIC 0.5611744852241862
MOMENT 0.554584227391496
UCRAINA 0.5520798074964173
VENIT 0.5475592028837367
POLITICE 0.5444146752466896
PUTERNICA 0.5394304661660695
